"stk","yr","cyc","rec2","rec3","rec4","rec5","rec","eff","juv","ets","prod","model","eff1","eff2","eff3"
8,1975,3,0,0.001665,0.175012,0.004007,0.179019,0.015756,NA,0.034208,2.43027070035048,"larkin",0.025096,0.00115,0.001418
8,1976,4,0,3.8e-05,0.018193,0.000191,0.018384,0.004898,NA,0.008271,1.32265376257642,"larkin",0.015756,0.025096,0.00115
8,1977,1,0,0.000135,0.053835,0.001444,0.055279,0.002883,NA,0.005463,2.95356167091449,"larkin",0.004898,0.015756,0.025096
8,1978,2,0,0.00073,0.256211,0.004984,0.261195,0.030757,NA,0.062613,2.13914964417708,"larkin",0.002883,0.004898,0.015756
8,1979,3,0,8.5e-05,0.092992,0.042223,0.135215,0.024866,NA,0.048133,1.69336469566955,"larkin",0.030757,0.002883,0.004898
8,1980,4,0,1e-05,0.045127,0.007711,0.052838,0.004616,NA,0.008027,2.43770209961844,"larkin",0.024866,0.030757,0.002883
8,1981,1,0,0,0.026268,0,0.026268,0.005354,NA,0.01121,1.59050752323057,"larkin",0.004616,0.024866,0.030757
8,1982,2,0,0.002737,0.492244,0.013474,0.505718,0.027219,NA,0.062656,2.9220639428227,"larkin",0.005354,0.004616,0.024866
8,1983,3,0,0.003003,0.261161,0.007562,0.268723,0.014014,NA,0.029515,2.95362427933029,"larkin",0.027219,0.005354,0.004616
8,1984,4,0,0.000174,0.035743,1e-04,0.035843,0.009148,NA,0.017172,1.36561301380024,"larkin",0.014014,0.027219,0.005354
8,1985,1,0,0.000332,0.032018,0.011226,0.043244,0.002684,NA,0.00562,2.77955027632109,"larkin",0.009148,0.014014,0.027219
8,1986,2,0,0.001132,0.811714,0.011322,0.823036,0.057017,NA,0.124614,2.66965047314403,"larkin",0.002684,0.009148,0.014014
8,1987,3,0,0.000314,0.416101,0.025805,0.441906,0.04108,NA,0.079676,2.37557580471668,"larkin",0.057017,0.002684,0.009148
8,1988,4,0,0,0.009027,0.001816,0.010843,0.007989,NA,0.01647,0.30545411499014,"larkin",0.04108,0.057017,0.002684
8,1989,1,0,6.8e-05,0.018809,0,0.018809,0.002864,NA,0.005507,1.88211622959027,"larkin",0.007989,0.04108,0.057017
8,1990,2,0,0.000136,0.272278,0.006413,0.278691,0.108234,NA,0.2694,0.945808091224939,"larkin",0.002864,0.007989,0.04108
8,1991,3,0,0,0.08431,0.011139,0.095449,0.060797,NA,0.126869,0.451051627778013,"larkin",0.108234,0.002864,0.007989
8,1992,4,0,0,0.015128,0.002778,0.017906,0.003586,NA,0.005742,1.60809847702902,"larkin",0.060797,0.108234,0.002864
8,1993,1,0,0,0.006251,0.002465,0.008716,0.00495,NA,0.010119,0.565772840501774,"larkin",0.003586,0.060797,0.108234
8,1994,2,0,0,0.169885,0.002662,0.172547,0.019152,NA,0.063419,2.1982625143124,"larkin",0.00495,0.003586,0.060797
8,1995,3,0,1.7e-05,0.064323,0.0017,0.066023,0.023901,NA,0.047979,1.01608286710183,"larkin",0.019152,0.00495,0.003586
8,1996,4,0,0,0.032991,0.006479,0.03947,0.00959,NA,0.020569,1.41482000077941,"larkin",0.023901,0.019152,0.00495
8,1997,1,0,0,0.001944,0,0.001944,0.000836,NA,0.001909,0.843874371935683,"larkin",0.00959,0.023901,0.019152
8,1998,2,0,0.000182,0.210538,0.003684,0.214222,0.014548,NA,0.032769,2.68955933336459,"larkin",0.000836,0.00959,0.023901
8,1999,3,0,3.2e-05,0.105903,0.027996,0.133899,0.010072,NA,0.018379,2.5873264876673,"larkin",0.014548,0.000836,0.00959
8,2000,4,0,0,0.058537,0.001026,0.059563,0.01186,NA,0.025164,1.61386318235315,"larkin",0.010072,0.014548,0.000836
8,2001,1,0,0,0.014842,0.0042,0.019042,0.003743,NA,0.006582,1.62675963694121,"larkin",0.01186,0.010072,0.014548
8,2002,2,0,0.000851,0.497726,0.009077,0.506803,0.055465,NA,0.112727,2.21237017673371,"larkin",0.003743,0.01186,0.010072
8,2003,3,0,0,0.011206,0.00087,0.012076,0.018483,NA,0.031286,-0.425631378855951,"larkin",0.055465,0.003743,0.01186
8,2004,4,0,0,0.006671,0.000246588,0.006917588,0.000762,NA,0.001311,2.20587587725239,"larkin",0.018483,0.055465,0.003743
8,2005,1,0,0,0.007820367,0,0.007820367,0.002326,NA,0.00359,1.21258143030582,"larkin",0.000762,0.018483,0.055465
8,2006,2,0,0.000551,1.070611177,0.022130464,1.092741641,0.057783,NA,0.100612,2.93975046943585,"larkin",0.002326,0.000762,0.018483
8,2007,3,0,0,0.018076028,0.000216381,0.018292409,0.005905,NA,0.009777,1.13068671539793,"larkin",0.057783,0.002326,0.000762
8,2008,4,0,0,0.002163809,0.000181098,0.002344906,0.000311,NA,0.000601,2.02020768260986,"larkin",0.005905,0.057783,0.002326
8,2009,1,0,2e-06,0.043282323,0.003714475,0.046996798,0.003093,NA,0.005134,2.72093797802676,"larkin",0.000311,0.005905,0.057783
8,2010,2,0,0.000827374,0.290967196,0.004287,0.295254196,0.287496,NA,0.501183,0.0266277195643599,"larkin",0.003093,0.000311,0.005905
8,2011,3,0,1.1e-05,0.016758271,0.000807,0.017565271,0.007994,NA,0.013101,0.787232453718409,"larkin",0.287496,0.003093,0.000311
9,1951,3,0,0.00729,0.519779,0.002251,0.52203,0.082094,NA,0.137595,1.8498601253156,"larkin",0.583072,0.002011,0.008502
9,1952,4,0,0.001481,0.01432,0.002131,0.016451,0.004211,NA,0.007101,1.36268611645749,"larkin",0.082094,0.583072,0.002011
9,1953,1,0,0.001456,0.029571,0,0.029571,0.001623,NA,0.003273,2.90251786281896,"larkin",0.004211,0.082094,0.583072
9,1954,2,0,0.71472,15.095741,0.01206,15.107801,1.06764,NA,1.814358,2.64976062787143,"larkin",0.001623,0.004211,0.082094
9,1955,3,0,0.011116,0.853267,0.000609,0.853876,0.044634,NA,0.063313,2.95129008374567,"larkin",1.06764,0.001623,0.004211
9,1956,4,0,0.000555,0.006961,0.000458,0.007419,0.002103,NA,0.003173,1.26067938048683,"larkin",0.044634,1.06764,0.001623
9,1957,1,0,1.6e-05,0.002206,0,0.002206,0.001651,NA,0.002605,0.28979975589332,"larkin",0.002103,0.044634,1.06764
9,1958,2,0,0.123575,2.076776,0.004097,2.080873,1.128919,NA,2.229811,0.611526979510699,"larkin",0.001651,0.002103,0.044634
9,1959,3,0,0.007679,0.374501,0.000106,0.374607,0.08927,NA,0.134516,1.43421199124316,"larkin",1.128919,0.001651,0.002103
9,1960,4,0,0.000201,0.002333,0,0.002333,0.001322,NA,0.00185,0.568009251609798,"larkin",0.08927,1.128919,0.001651
9,1961,1,0,0.000204,0.006996,0,0.006996,0.000854,NA,0.001094,2.10316264234992,"larkin",0.001322,0.08927,1.128919
9,1962,2,0,0.090241,2.74025,0.010891,2.751141,0.652104,NA,1.120186,1.43956695529168,"larkin",0.000854,0.001322,0.08927
9,1963,3,0,0.078928,3.047429,0.003663,3.051092,0.080246,NA,0.157158,3.6381579217788,"larkin",0.652104,0.000854,0.001322
9,1964,4,0,0.002346,0.017103,0.000177,0.01728,0.000345,NA,0.000601,3.91376062532669,"larkin",0.080246,0.652104,0.000854
9,1965,1,0,0.000496,0.024312,0,0.024312,0.001332,NA,0.002058,2.90428848349629,"larkin",0.000345,0.080246,0.652104
9,1966,2,0,0.096198,3.914887,0.022138,3.937025,0.661765,NA,1.1971,1.78327013291558,"larkin",0.001332,0.000345,0.080246
9,1967,3,0,0.065955,3.108302,0.008076,3.116378,0.402452,NA,0.73764,2.04685087391541,"larkin",0.661765,0.001332,0.000345
9,1968,4,0,0.000222,0.020709,7.4e-05,0.020783,0.002713,NA,0.003477,2.03608031116014,"larkin",0.402452,0.661765,0.001332
9,1969,1,0,0.001625,0.027967,0,0.027967,0.003166,NA,0.005749,2.17855628222633,"larkin",0.002713,0.402452,0.661765
9,1970,2,0,0.173639,5.373956,0.002667,5.376623,0.787577,NA,1.406785,1.92085461720783,"larkin",0.003166,0.002713,0.402452
9,1971,3,0,0.021467,0.680311,0.000128,0.680439,0.159119,NA,0.28889,1.45308582814215,"larkin",0.787577,0.003166,0.002713
9,1972,4,0,0.004098,0.038342,0.002065,0.040407,0.002155,NA,0.004184,2.93121231372908,"larkin",0.159119,0.787577,0.003166
9,1973,1,0,0.003817,0.064051,0,0.064051,0.002467,NA,0.00378,3.25667680347614,"larkin",0.002155,0.159119,0.787577
9,1974,2,0,0.14521,6.888446,0.00975,6.898196,0.619143,90.475861,1.088787,2.41067894335147,"larkin",0.002467,0.002155,0.159119
9,1975,3,0,0.003181,1.022005,0.001078,1.023083,0.08554,21.208499,0.163005,2.48159179378153,"larkin",0.619143,0.002467,0.002155
9,1976,4,0,0.000578,0.013049,0,0.013049,0.003072,12.460947,0.00478,1.44638268719468,"larkin",0.08554,0.619143,0.002467
9,1977,1,0,0.00062,0.093025,0,0.093025,0.006027,3.901516,0.01236,2.73661889973178,"larkin",0.003072,0.08554,0.619143
9,1978,2,0,0.119355,9.358872,0.115757,9.474629,1.014791,172.618632,1.887349,2.23393491456801,"larkin",0.006027,0.003072,0.08554
9,1979,3,0,0.007343,1.475536,0.015681,1.491217,0.162067,51.295653,0.293155,2.21933801410238,"larkin",1.014791,0.006027,0.003072
9,1980,4,0,0.001513,0.02135,0.000444,0.021794,0.001817,NA,0.0025,2.48444791314066,"larkin",0.162067,1.014791,0.006027
9,1981,1,0,4e-06,0.009466,0,0.009466,0.00595,NA,0.010204,0.464315211926518,"larkin",0.001817,0.162067,1.014791
9,1982,2,0,0.079877,9.206624,0.105481,9.312105,1.568612,137.424814,3.010136,1.78112401479766,"larkin",0.00595,0.001817,0.162067
9,1983,3,0,0.017088,1.94757,0.016259,1.963829,0.100257,34.362244,0.21068,2.97491452872866,"larkin",1.568612,0.00595,0.001817
9,1984,4,0,0.000103,0.032672,0.000399,0.033071,0.002403,NA,0.004335,2.62193880866939,"larkin",0.100257,1.568612,0.00595
9,1985,1,0,6.1e-05,0.004319,0,0.004319,0.000833,NA,0.001484,1.64574553079386,"larkin",0.002403,0.100257,1.568612
9,1986,2,0,0.067599,10.620066,0.1944,10.814466,1.068368,141.256617,2.317568,2.31475243184311,"larkin",0.000833,0.002403,0.100257
9,1987,3,0,0.008518,3.84021,0.055204,3.895414,0.319714,153.543643,0.607337,2.50012839661088,"larkin",1.068368,0.000833,0.002403
9,1988,4,0,1e-06,0.006611,0.001608,0.008219,0.003556,15.103054,0.005007,0.837812229514705,"larkin",0.319714,1.068368,0.000833
9,1989,1,0,0.000277,0.012858,0,0.012858,0.000385,14.765826,0.00057,3.50847813041385,"larkin",0.003556,0.319714,1.068368
9,1990,2,0,0.019675,7.602634,0.125559,7.728193,1.74553,99.46963604,3.675003,1.48781683625077,"larkin",0.000385,0.003556,0.319714
9,1991,3,0,0.00077,0.845854,0.019352,0.865206,0.615987,56.186507,1.24299,0.339741769452893,"larkin",1.74553,0.000385,0.003556
9,1992,4,0,0,0.011466,0.008443,0.019909,0.00664,10.687339,0.012716,1.09805992730932,"larkin",0.615987,1.74553,0.000385
9,1993,1,0,2.3e-05,0.015343,0,0.015343,0.000753,NA,0.001313,3.01434939514531,"larkin",0.00664,0.615987,1.74553
9,1994,2,0,0.000634,2.589723,0.017569,2.607292,0.664678,75.71313646,1.362408,1.36676470093684,"larkin",0.000753,0.00664,0.615987
9,1995,3,0,0.000475,0.750905,0.020211,0.771116,0.210742,16.49657183,0.411572,1.29720417970854,"larkin",0.664678,0.000753,0.00664
9,1996,4,0,0,0.03174,0.029362,0.061102,0.005493,NA,0.011392,2.40907004450557,"larkin",0.210742,0.664678,0.000753
9,1997,1,0,0,0.033707,0.000722,0.034429,0.000597,NA,0.000985,4.05473739808018,"larkin",0.005493,0.210742,0.664678
9,1998,2,0,0.020892,7.141837,0.020407,7.162244,0.680552,40.253416,1.322371,2.35367438510068,"larkin",0.000597,0.005493,0.210742
9,1999,3,0,0.000111,0.67751,0.021292,0.698802,0.138275,NA,0.256987,1.62012298442429,"larkin",0.680552,0.000597,0.005493
9,2000,4,0,0,0.001388,0,0.001388,0.000164,NA,0.00046,2.13575271324255,"larkin",0.138275,0.680552,0.000597
9,2001,1,0,8.8e-05,0.006455,0.001243,0.007698,0.002138,NA,0.003921,1.2810897422587,"larkin",0.000164,0.138275,0.680552
9,2002,2,0,0.042234,7.387191,0.053848,7.441039,2.844548,132.234134,5.340236,0.9616063098958,"larkin",0.002138,0.000164,0.138275
9,2003,3,0,1.2e-05,0.120226,0.012198,0.132424,0.189695,18.45659393,0.364114,-0.35940862322931,"larkin",2.844548,0.002138,0.000164
9,2004,4,0,0,0,0.001934881,0.001934881,0.002234,NA,0.002994,-0.143747874764397,"larkin",0.189695,2.844548,0.002138
9,2005,1,0,0,0.032714111,0,0.032714111,0.011794,NA,0.020855,1.020215586295,"larkin",0.002234,0.189695,2.844548
9,2006,2,0,0.045470145,17.33414011,0.159426724,17.49356683,1.170692,104.566067,2.222933,2.70423817666843,"larkin",0.011794,0.002234,0.189695
9,2007,3,0,5.8e-05,0.208354006,0.002004834,0.210358839,0.032296,NA,0.056881,1.87387144604518,"larkin",1.170692,0.011794,0.002234
9,2008,4,0,0,0,0.009167992,0.009167992,8.3e-05,NA,0.000164,4.70463295855719,"larkin",0.032296,1.170692,0.011794
9,2009,1,0,0,0.378537736,0,0.378537736,0.020208,NA,0.031916,2.93023720111087,"larkin",8.3e-05,0.032296,1.170692
9,2010,2,0,0.041205689,8.549218512,0.010668372,8.559886885,3.073257,186.846785,5.52863,1.02434906441543,"larkin",0.020208,8.3e-05,0.032296
9,2011,3,0,8.9e-05,0.01920554,0,0.01920554,0.046028,11.176047,0.090842,-0.87405112788095,"larkin",3.073257,0.020208,8.3e-05
10,1951,3,0,0.031161,0.107397,0.066404,0.173801,0.013589,NA,0.020017,2.54865032461631,"ricker",0.04137,0.043328,0.054755
10,1952,4,0,0.014902,0.180787,0.033154,0.213941,0.024744,NA,0.040587,2.15711724069201,"ricker",0.013589,0.04137,0.043328
10,1953,1,0,0.008205,0.102206,0.016671,0.118877,0.016287,NA,0.029553,1.98772210152798,"ricker",0.024744,0.013589,0.04137
10,1954,2,0,0.012671,0.128222,0.017949,0.146171,0.008635,NA,0.01618,2.82895345762827,"ricker",0.016287,0.024744,0.013589
10,1955,3,0,0.0351,0.22116,0.007193,0.228353,0.008185,NA,0.013836,3.32858946644878,"ricker",0.008635,0.016287,0.024744
10,1956,4,0,0.0205,0.209127,0.042071,0.251198,0.027156,NA,0.043689,2.22464345633951,"ricker",0.008185,0.008635,0.016287
10,1957,1,0,0.003587,0.037495,0.00534,0.042835,0.007068,NA,0.013708,1.80177797095856,"ricker",0.027156,0.008185,0.008635
10,1958,2,0,0.021115,0.074626,0.011443,0.086069,0.00551,NA,0.013619,2.74858467697897,"ricker",0.007068,0.027156,0.008185
10,1959,3,0,0.026205,0.188393,0.036763,0.225156,0.011388,NA,0.023488,2.98423332587745,"ricker",0.00551,0.007068,0.027156
10,1960,4,0,0.028566,0.119526,0.010607,0.130133,0.019198,NA,0.032952,1.91375089745079,"ricker",0.011388,0.00551,0.007068
10,1961,1,0,0.021891,0.067104,0.017364,0.084468,0.01055,NA,0.020431,2.08024690449192,"ricker",0.019198,0.011388,0.00551
10,1962,2,0,0.021342,0.066117,0.008304,0.074421,0.014311,NA,0.023516,1.64870968774751,"ricker",0.01055,0.019198,0.011388
10,1963,3,0,0.095525,0.281641,0.048565,0.330206,0.020769,NA,0.03227,2.76625521176251,"ricker",0.014311,0.01055,0.019198
10,1964,4,0,0.039236,0.225898,0.085137,0.311035,0.027978,NA,0.047783,2.40848695898575,"ricker",0.020769,0.014311,0.01055
10,1965,1,0,0.030602,0.109033,0.01477,0.123803,0.009769,NA,0.014897,2.53947748591936,"ricker",0.027978,0.020769,0.014311
10,1966,2,0,0.056603,0.155016,0.061319,0.216335,0.013462,NA,0.018616,2.77695723057803,"ricker",0.009769,0.027978,0.020769
10,1967,3,0,0.054257,0.365358,0.045896,0.411254,0.01758,NA,0.030749,3.15244913621902,"ricker",0.013462,0.009769,0.027978
10,1968,4,0,0.021213,0.218223,0.035366,0.253589,0.031042,NA,0.043924,2.10037371999902,"ricker",0.01758,0.013462,0.009769
10,1969,1,0,0.073972,0.451184,0.239195,0.690379,0.014324,NA,0.023528,3.87530427002094,"ricker",0.031042,0.01758,0.013462
10,1970,2,0,0.119108,0.531214,0.030799,0.562013,0.019252,NA,0.028362,3.37391002985789,"ricker",0.014324,0.031042,0.01758
10,1971,3,0,0.062316,0.245897,0.046347,0.292244,0.016143,NA,0.023669,2.8961025505982,"ricker",0.019252,0.014324,0.031042
10,1972,4,0,0.042841,0.424942,0.046655,0.471597,0.026202,NA,0.04841,2.89028906358835,"ricker",0.016143,0.019252,0.014324
10,1973,1,0,0.044117,0.140353,0.024973,0.165326,0.028374,NA,0.052342,1.76244604934461,"ricker",0.026202,0.016143,0.019252
10,1974,2,0,0.054695,0.424633,0.207538,0.632171,0.085495,NA,0.115688,2.0007020324692,"ricker",0.028374,0.026202,0.016143
10,1975,3,0,0.009335,0.080976,0.018616,0.099592,0.019653,NA,0.033027,1.62285184166164,"ricker",0.085495,0.028374,0.026202
10,1976,4,0,0.029279,0.479356,0.084392,0.563748,0.050023,NA,0.075318,2.42212444347817,"ricker",0.019653,0.085495,0.028374
10,1977,1,0,0.01558,0.28702,0.098126,0.385146,0.012799,NA,0.021515,3.40425544030732,"ricker",0.050023,0.019653,0.085495
10,1978,2,0,0.042233,0.493542,0.117215,0.610757,0.048158,NA,0.094308,2.54021189949118,"ricker",0.012799,0.050023,0.019653
10,1979,3,0,0.013881,0.273583,0.121177,0.39476,0.035168,NA,0.054609,2.4181414070826,"ricker",0.048158,0.012799,0.050023
10,1980,4,0,0.010131,0.115564,0.036212,0.151776,0.032786,NA,0.059109,1.53240415469091,"ricker",0.035168,0.048158,0.012799
10,1981,1,0,0.00455,0.105179,0.15643,0.261609,0.027175,NA,0.046831,2.2645535896537,"ricker",0.032786,0.035168,0.048158
10,1982,2,0,0.048333,1.471487,0.281339,1.752826,0.072353,NA,0.118049,3.1874277042626,"ricker",0.027175,0.032786,0.035168
10,1983,3,0,0.015268,0.625519,0.149561,0.77508,0.021069,NA,0.038858,3.60516348398739,"ricker",0.072353,0.027175,0.032786
10,1984,4,0,0.005918,0.347631,0.086729,0.43436,0.023226,NA,0.038384,2.92860134252513,"ricker",0.021069,0.072353,0.027175
10,1985,1,0,0.012226,0.123208,0.093098,0.216306,0.005757,NA,0.01131,3.62627756613165,"ricker",0.023226,0.021069,0.072353
10,1986,2,0,0.024019,0.869228,0.315301,1.184529,0.197841,NA,0.331644,1.78963682841336,"ricker",0.005757,0.023226,0.021069
10,1987,3,0,0.005671,0.6983,0.279598,0.977898,0.089492,NA,0.157636,2.39125613430641,"ricker",0.197841,0.005757,0.023226
10,1988,4,0,0.029507,0.200724,0.664723,0.865447,0.075537,NA,0.141072,2.43862353402473,"ricker",0.089492,0.197841,0.005757
10,1989,1,0,0.036435,0.935181,0.173958,1.109139,0.01569,NA,0.028932,4.25831575089373,"ricker",0.075537,0.089492,0.197841
10,1990,2,0,0.010179,0.200407,0.024968,0.225375,0.097108,NA,0.166148,0.841941920330621,"ricker",0.01569,0.075537,0.089492
10,1991,3,0,0.000244,0.05527,0.061746,0.117016,0.152077,NA,0.288623,-0.262076293941059,"ricker",0.097108,0.01569,0.075537
10,1992,4,0,0.003522,0.047661,0.046563,0.094224,0.093445,NA,0.183942,0.00830189827994902,"ricker",0.152077,0.097108,0.01569
10,1993,1,0,0.008716,0.180208,0.380162,0.56037,0.151089,NA,0.244257,1.31072821268119,"ricker",0.093445,0.152077,0.097108
10,1994,2,0,0.001028,0.021899,0.040686,0.062585,0.022315,NA,0.039155,1.03126653469875,"ricker",0.151089,0.093445,0.152077
10,1995,3,0,0.000486,0.141021,0.028997,0.170018,0.018407,NA,0.036635,2.22317328674748,"ricker",0.022315,0.151089,0.093445
10,1996,4,0,0.000723,0.034094,0.041519,0.075613,0.027824,NA,0.051506,0.999729268462492,"ricker",0.018407,0.022315,0.151089
10,1997,1,0,0,0.018165,0.0102,0.028365,0.023274,NA,0.047569,0.197819133092645,"ricker",0.027824,0.018407,0.022315
10,1998,2,0,0.000277,0.213323,0.403021,0.616344,0.172997,NA,0.282019,1.27053099591454,"ricker",0.023274,0.027824,0.018407
10,1999,3,0,0,0.047311,0.036027,0.083338,0.02622,NA,0.047445,1.15638214929064,"ricker",0.172997,0.023274,0.027824
10,2000,4,0,0.000652,0.06371,0.037603,0.101313,0.008333,NA,0.012922,2.49799119930882,"ricker",0.02622,0.172997,0.023274
10,2001,1,0,5.6e-05,0.110415,0.081203,0.191618,0.028361,NA,0.043409,1.91048884487122,"ricker",0.008333,0.02622,0.172997
10,2002,2,0,0.000898,0.502582,0.129934,0.632516,0.107481,NA,0.214962,1.77239142896384,"ricker",0.028361,0.008333,0.02622
10,2003,3,0,8e-05,0.006064,0.00701,0.013074,0.152657,NA,0.306759,-2.45756804947353,"ricker",0.107481,0.028361,0.008333
10,2004,4,0,4.7e-05,0.046487,0.029866108,0.076353108,0.017516,NA,0.037323,1.47225398916613,"ricker",0.152657,0.107481,0.028361
10,2005,1,0,0.000361,0.033022688,0.051280156,0.084302844,0.027117,NA,0.053371,1.13425476360916,"ricker",0.017516,0.152657,0.107481
10,2006,2,0,0.000179,0.257768251,0.178227046,0.435995298,0.137365,NA,0.263476,1.15498984226159,"ricker",0.027117,0.017516,0.152657
10,2007,3,0,0.00018,0.188793867,0.054063086,0.242856953,0.05429,NA,0.089161,1.49813255130662,"ricker",0.137365,0.027117,0.017516
10,2008,4,0,0.001015278,0.046215218,0.022852304,0.069067522,0.006788,NA,0.012935,2.31992825843844,"ricker",0.05429,0.137365,0.027117
10,2009,1,0,0.000207188,0.066739115,0.065973984,0.132713099,0.034475,NA,0.053908,1.3479552241662,"ricker",0.006788,0.05429,0.137365
10,2010,2,0,1.75e-05,0.026130872,0.00563714,0.031768012,0.067762,NA,0.126009,-0.757541694279335,"ricker",0.034475,0.006788,0.05429
10,2011,3,0,0.000211,0.055490597,0.031284,0.086774597,0.09242,NA,0.169371,-0.0630294878998113,"ricker",0.067762,0.034475,0.006788
18,1951,3,0,0,0.041761,0.078541,0.120302,0.017922,NA,0.036081363,1.90397623948432,"ricker",0.013313,0.004449,0.02034
18,1952,4,0,0,0.039952,0.03189,0.071842,0.021904,NA,0.04645405,1.18779999470399,"ricker",0.017922,0.013313,0.004449
18,1953,1,0,0,0.012688,0.012372,0.02506,0.009303,NA,0.017029776,0.990936020681501,"ricker",0.021904,0.017922,0.013313
18,1954,2,0,4.2e-05,0.037926,0.013126,0.051052,0.008332,NA,0.016885554,1.81274119772172,"ricker",0.009303,0.021904,0.017922
18,1955,3,0,5e-06,0.078394,0.085616,0.16401,0.011221,NA,0.0170525,2.68214037889229,"ricker",0.008332,0.009303,0.021904
18,1956,4,0,1.5e-05,0.028169,0.038686,0.066855,0.011107,NA,0.030999595,1.79495055488165,"ricker",0.011221,0.008332,0.009303
18,1957,1,0,0,0.003474,0.024544,0.028018,0.00513,NA,0.011138505,1.69774150159124,"ricker",0.011107,0.011221,0.008332
18,1958,2,0,1.2e-05,0.012978,0.003157,0.016135,0.006658,NA,0.010288609,0.885171686351092,"ricker",0.00513,0.011107,0.011221
18,1959,3,0,1e-05,0.0218,0.039932,0.061732,0.006096,NA,0.015524924,2.31516961665424,"ricker",0.006658,0.00513,0.011107
18,1960,4,0,0,0.005842,0.027406,0.033248,0.012532,NA,0.025488935,0.975709241826872,"ricker",0.006096,0.006658,0.00513
18,1961,1,0,7.4e-05,0.026282,0.074479,0.100761,0.006542,NA,0.012931788,2.73450844689221,"ricker",0.012532,0.006096,0.006658
18,1962,2,0,4.6e-05,0.024085,0.032679,0.056764,0.008479,NA,0.016595272,1.90130980365043,"ricker",0.006542,0.012532,0.006096
18,1963,3,0,6.8e-05,0.088616,0.054052,0.142668,0.005798,NA,0.01377372,3.20300722216494,"ricker",0.008479,0.006542,0.012532
18,1964,4,0,6.8e-05,0.048016,0.142584,0.1906,0.00632,NA,0.015255708,3.40645778306134,"ricker",0.005798,0.008479,0.006542
18,1965,1,0,0,0.014943,0.024041,0.038984,0.003387,NA,0.007973816,2.44320673170557,"ricker",0.00632,0.005798,0.008479
18,1966,2,0,6.5e-05,0.024568,0.051336,0.075904,0.010735,NA,0.02234458,1.95595995260446,"ricker",0.003387,0.00632,0.005798
18,1967,3,0,2.9e-05,0.024122,0.042747,0.066869,0.005241,NA,0.012105154,2.54622316174493,"ricker",0.010735,0.003387,0.00632
18,1968,4,0,4.5e-05,0.038212,0.067282,0.105494,0.008194,NA,0.018392855,2.55525190013625,"ricker",0.005241,0.010735,0.003387
18,1969,1,0,0,0.009262,0.051821,0.061083,0.011739,NA,0.026493482,1.64931696316146,"ricker",0.008194,0.005241,0.010735
18,1970,2,0,8.1e-05,0.021806,0.032749,0.054555,0.003123,NA,0.007198327,2.86041528880612,"ricker",0.011739,0.008194,0.005241
18,1971,3,0,0.000462,0.091337,0.123848,0.215185,0.006696,NA,0.015746564,3.46998779006889,"ricker",0.003123,0.011739,0.008194
18,1972,4,0,3.1e-05,0.0783,0.044584,0.122884,0.006575,NA,0.01471294,2.92796624288906,"ricker",0.006696,0.003123,0.011739
18,1973,1,0,1.1e-05,0.011903,0.017262,0.029165,0.004713,NA,0.012363415,1.82264471226401,"ricker",0.006575,0.006696,0.003123
18,1974,2,0,0.000178,0.053388,0.078361,0.131749,0.008859,NA,0.021871979,2.69946470582994,"ricker",0.004713,0.006575,0.006696
18,1975,3,0,8.1e-05,0.06418,0.020578,0.084758,0.021376,NA,0.041955304,1.37753133973161,"ricker",0.008859,0.004713,0.006575
18,1976,4,0,4.1e-05,0.013812,0.091485,0.105297,0.019475,NA,0.037989808,1.68765333694878,"ricker",0.021376,0.008859,0.004713
18,1977,1,0,5.7e-05,0.015331,0.018676,0.034007,0.007798,NA,0.015999355,1.47269909521783,"ricker",0.019475,0.021376,0.008859
18,1978,2,0,0,0.010736,0.024013,0.034749,0.014116,NA,0.029311027,0.900841888805295,"ricker",0.007798,0.019475,0.021376
18,1979,3,0,2.2e-05,0.00377,0.034444,0.038214,0.020384,NA,0.038066117,0.628451661227531,"ricker",0.014116,0.007798,0.019475
18,1980,4,0,8e-06,0.010736,0.006169,0.016905,0.009191,NA,0.019987935,0.609384691783877,"ricker",0.020384,0.014116,0.007798
18,1981,1,0,0,0.002416,0.031641,0.034057,0.013301,NA,0.026741006,0.940196371125052,"ricker",0.009191,0.020384,0.014116
18,1982,2,0,3.7e-05,0.004318,0.01391,0.018228,0.00509,NA,0.010056814,1.2756810428392,"ricker",0.013301,0.009191,0.020384
18,1983,3,0,2.2e-05,0.01173,0.050301,0.062031,0.010093,NA,0.019771924,1.81579214583002,"ricker",0.00509,0.013301,0.009191
18,1984,4,0,0.000107,0.018612,0.056977,0.075589,0.008759,NA,0.01841745,2.1552290267725,"ricker",0.010093,0.00509,0.013301
18,1985,1,0,2.6e-05,0.00618,0.017002,0.023182,0.002113,NA,0.004335756,2.39526737683263,"ricker",0.008759,0.010093,0.00509
18,1986,2,0,0,0.006413,0.033585,0.039998,0.012305,NA,0.03044751,1.17882376902088,"ricker",0.002113,0.008759,0.010093
18,1987,3,0,3e-06,0.007374,0.014591,0.021965,0.005533,NA,0.014960163,1.37872011351177,"ricker",0.012305,0.002113,0.008759
18,1988,4,0,0,0.002587,0.05849,0.061077,0.019026,19026,0.036340357,1.16632889844638,"ricker",0.005533,0.012305,0.002113
18,1989,1,0,7e-06,0.004944,0.011658,0.016602,0.009051,9051,0.023989454,0.60664792118781,"ricker",0.019026,0.005533,0.012305
